text,label
poky room corner corridor stairs creaky floorboards hot water afternoon evening showers sporadic aircon disappointing experience comparison previous experience b4 xmas 2015 location,0
nice victorian red brick building photos modern build attached side rooms pretty awkward 2 sockets apartment close desk plug area noisy despite advice park nearby day 7 turned untrue location away tube station cheaper room price probably negated extra bus tube fares long stay parking cost breakfasts pretty poor rooms generous size neighbourhood busy noisy interesting shops stalls,0
loved staying guess central london prices sky high valur money manchester paid suite standard room quibble wonderful apprehensive rooms feel images internet made bit warm comforting luxurious gorgeous,1
mini bar prices totally outrageous friendly staff,0
negative anticipated elegant welcoming staff approachable helpful rooms spacious extremely comfortable,1
bed gave back ache amazing location fantastically clean brilliant restaurants nearby lovely cafe street friendly desk staff,1
room request accepted staff friendly,0
4 star small room facilities expect 4 star 2 star expensive offers breakfast poor polite staff,0
negative great location helpful staff,1
staff welcoming mood friendly value money,0
air conditioning sleep room open night noisy plugged temp room 26 degrees room tiny small windowno positive,0
wifi pretty slow room location awesome restaurants nice neighborhood walking distance sightseeing spots super stylish great value money room pretty spacious felt clean beds definitely recommend,1
negative close concierge helpful stay,1
breakfast included room price expensive room small size comfortable beds location theatre trips shops,0
food room service bed comfy great view air condition nice staff,1
staff efficient felt unwelcome happy standard food worth money spent bedroom clean comfy provided essentials,0
rooms floor 2 5 floor dark understand design boutique equals bathroom toilet glass walls privacy nice place hang towels dry location rooms clean space 3 adults handy toilet shower separate passeig gracia shopping street walking distance lot nice restaurants nearby,1
staff english poor water,0
kettle make tea coffee duvet cover torned replenishing paper towelno positive,0
returned night stay incredible time fault hilton location great rooms spacious clean staff helpful room rd floor fab views empire state building visit ny ther cram particularly enjoyed views rockefeller building weather great made love back ny definitely stay hilton,1
arrived 1 told checking started 2 back arriving 2 told room ready complaining inconvenience manager upgraded room free charge service checking told 100 deposit made aware prior visit staff facilities brilliant room clean laid needed nearby,1
room small breakfast wait comfy bed,1
comfortable room excellent location staff friendly helpful,1
experience sister marriott park lane staff grosvenor house staff friendly helpfull,1
king size bed single beds attached makes hole stayed 11 days everyday offer open buffet breakfast minueno positive,0
bed comfortable location staff,1
conveniet part location lexington ave manhattan walking distance metro block away ave times sq central park mins walking distance amenities toilets clean room comfortable internet workin fine morning breakfast decent found prices lil bit higher side nightincl taxes recommend busines welll leisure travellers,1
unable normal communication music loud friendly staff,0
negative nice modern luxury rooms priced food staff friendly attentive,1
mislead distance town centre bed cosy rain fall shower nice view lovely,0
room bit bigger bath tub room clean comfortable staff friendly helpful,1
tightly run space efficiently millimetre give impression coldness impersonality closeness lively london areas leicester square covent garden,1
poor suite extremely small location,0
corridor guest noice location,1
room small massive refurb normal bar restaurant closed rooms closed front closed small coke 4 breakfast included 27 50 location staff room price,0
leave trip service amazing room staff stayed triple room amazing restaurant food great amazing risotto wait back time booking pick airport free great touch,1
remodeled rooms location nice motel stay room lock rest experience great front desk clerk completely overwhelmed line waiting rooms cleaned check strip joint shuttle runs early flight call cab airport layover,0
run room stunk refund roomstays careful book,0
rooms poorly laid worn heat slow internet today conceirge floor hilton honors guests closed staff indifferent abundance hotels city including nicer hiltons reason stay,0
negative rubish service unfriendly staff rude small beds uncomfortable 2 average size sleep suitable sloan st suited world clients sorry worth money time,0
negative amazing burger fries restaurant,1
negative choice breakfast excellent,1
15 parking fee train station strong wifi,0
pricey staff special mention luigi front desk,1
housekeeping asked reception make beds made properly simply left set sheets bed dirty laundry floor disappointing property conveniently located 100 raspail metro station room size facilities comfortable 3,0
room available arrived check 3pm check 2pm receptionist told busy day busy meant room ready time check time stayed uk tea coffee making facilities tea coffee 3 make room location evening albert hall,0
bed uncomfortable springs room sewage smell asked moved problem location view,0
basic fancy time feel helpful friendly staff porter provide luggage trolley bring bags room check day valet guy helped bags helpful provide bottled water ice beverage vending machine room lobby sell drinks cup noodles snacks,0
negative outstanding location virtually steps st pauls cathedral brasserie priced decent food water cooler bottles hallway,1
noisy thumping music 2am considerable street noise smell dope room room awful glass walled toilets meaning zero privacy room mate times breakfast great basically small selection sausage scrambled egg roast cherry tomato potato assorted croissants yoghurts busy wait 15 minutes table worth 25 euro person day real genuine disappointment considering spent 800 euro nights repeat mistake positive,0
negative amazing,1
payment deducted debit card arrived pay damp smell enter lobby bed covers appealing located city centre making easy visit areas interest,0
occasion nye staying friend separate room strand stayed single room 170 priced 120 double fault strand perfect stay london location fantastic staff wonderful,1
high prices parking area high price breakfast high price close city close restaurents close public transport quiet,1
towels room smelt smoke staff cover breakfast location bed,0
asked change room horrible smell impossible stay drinks pub pricing expensive busy surprisingly quiet night time,0
disappointed executive suite small window opened service yard executive room service poor attempts basics simple order correct ordered afternoon tea supposed consist selection sandwiches cakes cream scones strawberry preserve scones cream preserve knifes milk eventually preserve brought marmalade stage gave lot noise night running corridor slamming doors lady reception friendly,0
family stayed part tour cities including york middle part trip room described review tatty clean describes room room backed service delivery area hear traffic view staff wandering past intermittently meant curatins staff breakfast hovered close closing time awaiting check cleared thankfully kids ate free expensive san diego stayed location,0
negative breakfast lovely cookies water room lovely touch staff super friendly early arriving problem checking early,1
room smell half spray perfume left room dinner smell staff graciously transferred equivalent room room cleaned day towels changed helpful staff specially filipino named christopher older person india,0
pay restaurant food card cash appropriate lovely room value money definitely recommend staff extremely helpful buses run 2 minute walk away city centre petrol station sells food convenient 10 10,1
reception staff harassed guest friendly rude regretted stay place return recommend worst manager harsh insulting person location fine,0
unfriendly staff overpriced comfortable room basement,0
room bit small price security camera friendly staffs nice food lot parking space,1
staff grumpy rude things hard work location location location,0
issues property proximity chosen locations visit,1
small room canal view paid low price expected welcoming staff excellent cocktail bar comfortable rooms wonderful location,1
room small poor service make pay extra english breakfast included offer terrible positive,0
esle booking showd different picture room booking originally room different breakfast upto mark bascially average location property,0
bathroom bedroom standard decorations room cramped decorations tired bathroom tight shabby,0
worst stay london huge dirty unprofessional staff wake clients 8 morning reception charged price stay credit card authorization side,0
small rooms room service late night early morning bed room entrance hear hallway location,0
tea making facilities room sky tv cable overpriced london hotels room location,0
location dismal enjoyable breakfast,0
comment outdoor furniture clean room decorated beautifully coffee machine great touch bathroom super clean nice toiletries,1
stayed back noisy trains disappointed leisure facilities promised available staff friendly location great,0
room annex assistance taxi time morning location,0
window opened beds short extra bed room comfortable normal clean inside metro shopping mall beach,0
badly designed breakfast area small room large shower head created water feature bathroom shower heads regularly loose sprayed water bathroom staff reaction led believe lot especially special tools tighten shower head hand water temperature shower issue comfortable bed location hammersmith apollo staff friendly,0
location building awkwardly difficult doors rooms extremely tiny outdated irons work lights dim tv temperature controls work intuitive located nice respect tower london staff friendly receptive helpful,0
nice job night layover chicago stayed approx mins walk central shopping areasnightlife areas nice staff friendly problem booking proceeded check staff acccommodated conciege helpful stay,0
lower ground bedroom extremely noisy made difficult sleep floor room creaked loudly walked hear word spoken room shower box uncomfortably small,0
receptionists professional english welcoming room understand price coffee machine room give day capsules coffee nights accommodation coffee 2 adults shame machine coffee make pay extra location brilliant executive twin room nice room adults 1 child equipped bed comfy clean personal breakfast,1
warm staff wonderful back rate hotel10 10,1
negative wonderful experience,1
simple room parking breakfast walk lot room report quality price make disappointed amplasament,0
found pleasure stay,1
standard ramadastyle venue chain hit miss bit versus ramada nearby airport highways rates lower – ’ “ weird ” zone airport room – wrong ’ shuttle bus airport rented car front desk staff friendly ’ basic breakfast – bananas ’ computer printer – ’ rare wyndham chain,1
room tatty positive,0
provide soap close restaurants tram line metro station atm walking distance centre city 20 minutes staff helpful included breakfast comprehensive value money outstanding,1
dump horrible bathroom scuffed chipped furniture deeply unreliable service room ’ clean views views make tip wake early watch sun rising central park unforgettable,0
location walking distance hollywood blvd star bucks half block walk  quick drive universal warner brothers room slightly worn expected due age location continental breakfast compared days stayed parking fee surprise secure garage stayed worse,0
single delux room horrible small bed open room big grave air comfort 5 year child disappointed 160 euros location clean rooms,0
paying 35 carparking extortionate wifi chargesno positive,0
tiny room convenient albert hall,0
negative perfect location friendly staff,1
room small bed lumpy mattress staying set shower toiletries location facilities bar area modern comfortable,0
slight negative extremely small size room problem night stay bit issue longer stay friendly helpful staff excellent location comfortable bed street noise definitely stay lovely neigbourhood close attractions paris,1
negative excellent stuff stay,1
music loud roof bar clean professional excellent breakfast,1
staff local area gave wrong directions trams parliament rathaus area minutes breakfast pool great toddler fun modern comfortable,1
restaurant speaking english menu german nice clean,1
window screwed closed breakfast,0
travelling europe months expensive stayed expectations high value money room large cubicle fridge wanted cold drink buy wardrobe barely inches wide lounge chairs formwork type table workbench computers chair indicative money london location tube stations nearby relatively easy walk attractions,0
personal hated shower drowned water directable modern clean excellent staff,1
wedding made noisy sleeping despite room back quiet location excellent,0
room small construction noisy cozy cute staff excellent helpful polite,1
location superb super helpful staff clean comfortable room,1
wifi poor london location service amazing,1
negative room business lounge excellent variety food drink starbucks conveniently located inside,1
room small paid pay gym 32 pound day parking cleaning service waking early clean room fire alarm beeping night,0
room floor clean arrived toilet brush toilet room width poor knocked things bedside table paid extra breakfast day food cold w lacks style location front desk staff,0
storage area room designed functional shower entrance bed lobby sitting place difficult wait lobby nice room design cool colors cool ambiance room parquets floors rooms details location helpful attractive horse sculpture entrance beds comfy,1
view room nice close wembley tube bed nice comfortable,1
negative helpful friendly staff great location clean comfortable rooms,1
noise morning house keepers bed location comfy,1
negative staff super friendly upgrade unexpectedly newly renovated rooms clean comfortable beautiful bedroom bathroom gladly back,1
rude dnt run employee hire english speaking staff credit card charge money dnt showed real rant esp romanian working kny speak english rude,0
stay place place earth partner arrived misleading pictures internet february checked shown rooms death trap hell pensylvania madison square gardens brilliant surprise rooms west studios doors kicked regularly,0
pleseant stay club quarters minute walk embacadero bart stop dollar ride airport close chinatown union square wharf relatively close ish minute walk actual nice rooms tiny clean modern bed comfortable wireless internet excellent computers lobby internetprinters nice gym observation deck top floor view san fran skyline room service nice front desk staff professional accomodating front desk staff excellent sticky situation return definately staying,1
breakfast poorno positive,0
terrible service room filled water shower 5 3 calls clean inside room close beds clothes access floor tubes 3 5 small room hour check ready bussiness meeting breakfast small tiny cooridords tables worthy single,0
mini bar prices roof bar radio lobby bar staff check desk room balcony,1
dirty tidy day lot rubish building rubish 3 days positive,0
paying car parking total shock added expensive single night stay poor shower tired room expensive friendly staff stay fact question stay holiday hotelno positive,0
bath room issue marathon bath back pay wifi payed stay 4 pay extra leisure facilities disgusting premium prices 4 points stop beautiful reception area stairs area rooms small clean,0
negative nice calm breakfast environment value money,1
negative great location 10 walk arc triumphe staff nicely especially young girl reception needed disposal clean,1
room different building positive,0
standard beds dreadful room 24 wallpaper peeling carpet thread dirty ingrained holder shower bath plug general poor facilities complete make left day early beds oor spring mattress wire sticking head board staff helpful,0
noisy especially night time traffic road location central convenient easily accessible major sights lovely lounge area great coffee,0
noise awful especially sexual activities awake 2 nights single room 107 dark small creepy place proper window worth price paid staff pleasant helpful,0
negative great bar team concierge,1
room executive room wall bedroom damp marked disappointed daughters 21st stay lots hotels opinion definatly executive room stayed hallways rooms peeling paint looked neglected areas niceno positive,0
location friendly staff,1
size suite bit joke photo fish eye lens definately big 3 adults sofa bed unfold hit opposite wall turned round climb bedroom clean fantastic view drugs bust sunday night squat opposite room,0
dark hallways noise room housekeeping great,0
probably value money expensive room quality size spending location great location close restaurants metro,1
internet speed location great fitness room poor card system rooms lifts failed bed comfy,0
rooms small price expecting problem advertising price booked directly told payed booking felt chump especially reason location great staff nice helpful,0
negative breakfast,1
food tasty fresh poor breakfast costs 14 95 pounds cappuccino costs 3 pounds car parking 16 pounds day,0
rooms tinyno positive,0
great stay rooms sized clean service front desk worried location turned okwe soldier field stay,1
negative tired clean,0
negative nice quiet super rooms location,1
negative close paddington station easy london heathrow express close hyde park wonderful park walk,1
smallest room stayed 4 5sqm clean nice modern standard small location,0
thin walls sound proved doors location nice clean rooms breakfast nice big selection,1
parking indication nearby locations breakfast modest compared hotels stayed nh location,0
rooms sound proofed noise awake lots sirens ear plugs silence shame breakfast included price especially kids great location view big houses parliment london eye south bank waterloo underground helpful staff room clean tidy great facilities,1
negative definitely 4 star 3 stars located rooms small room staying shower small bath tub normal person fit breakfast average worth included bed comfortable staff nice,1
negative excellent location close heart vienna quiet street breakfast free tee reception room comfortable bed,1
negative wonderful experience location friendly front desk,1
location prefer westminster area area busy customer service purchased breakfast mornings cattle cafeteria cancel day refund money poor customer service expensive stay decor,0
terrible experience purse stolen reception collecting luggage security whatsoever reception street location convenient close train station rougher areas paris form security ideas supervising stays closed buzzes room standard budget,0
ordered room service drinks cleaned room stay disappointed nice room clean bathrooms reception staff friendly helpful,0
negative location restaurants close,1
price high noisy street close metro station,0
wifi issue sign breakfast expensive location lovely breakfast nice rooms,1
number problems including room facing working office privacy working lamp iron checkout set early 10am thou requested late checkout 11 12pm found lump bone sausage breakfast drinks water warm refridgeration facility beds comfy room clean,0
noisy small location,0
complaint mattresses time felling year,1
hallways smelt poop elevator smelt lavender room service replace nespresso caps coffee stay location,0
situated tube restaurants nice clean friendly staff,1
tram rails bit noisy morning clean cozy,1
noise street pretty inaudible soundproofing room excellent breakfast choice,1
front desk staff friendly room covered mold bathroom ac wall paper falling tower b figured roof pool changed room difficulty tower loose wallpaper slight mildew smell tv building horrible elevators stop constantly waiting parking convenient reasonable wifi barely worked wish spend extra booked,0
bathroom review shower facility bath type shower drench head curtain wrap water seep friendly atmosphere comfortable room breakfast,1
staff service hygiene staff reception unpolite checking,0
reception deal room open day card entry access room receptionno positive,0
negative traditional viennese cons spacious rooms round corner opera,1
road construction literally galleria refurbished easily miss place searching solo travellers bring family hrmmm choice continental breakfast restaurant lunch super close shopping areas duomo milano staff smile questions decent answers returning porter helpful responsible carry room keys safety box room located galleria snugged away quietly street nice working breakfast place,1
reception call booking full available rooms checked website booking made booking positive,0
shwer power made awful screeching sound turned fine shower room cheaper 60 area,0
expensive room 380 bottle water fridge drinks kettle tea coffee clients restaurant ordered 45 minutes enquired delay service lost order waited 1 2 hour fact arrived 8 00pm finally served 9 30pm hilton service manager restaurant charge embarrassed room comfortable clean bathroom,0
complimentary tea coffee bed,0
bar breakfast service average reception staff room upgraded air conditioning surprise 4star aircon room,0
great nice great service remember return year rooms small beautifully decorated bathrooms superwonderful location european smallness appeals,1
3 adults extra bed 50 night 3 single beds reciptionest told twin beds attached suitable sleep mattress filling gap inbetween beds unfriendly receptionists pool location atm friendly bellboy room cleaners,1
negative restaurant nice great food,0
small rooms payment sistem accept visa electron card booked room accept noting location,0
wifi quality horrible outlets bed rooms big comfortable furniture breakfast great plenty things choose tram stop direct connection city center away,1
visiting milan part honeymoon requested early check 5 months arriving received confirmation arrival 12 midday told room ready available room noisy lift small 4 standard terrible smell drains bathroom rooms available swap fortunately stayed night priced offers disappointing part honeymoon location square roof top bar great view city staff friendly pasta dish fresh tasty,0
worst room paris dirty tiles bathroom falling bugs tub water damage ceiling room dirty walls absolutely gross overpriced staff rude downright stay advise steer clear tourist trap paris multiple times year wonderful hotels price point staff lovely helpful avoid costs eat breakfast gross,0
ive stayed nyc hotels business trips past years trip morgans favorite staff wonderful friendly helpful bit haughty basic room plenty big tastefully appointed completely comfortable quiet continental breakfast terrific favorite things cared eat allinall great retreat hectic pace business trip morgans big felt secure small felt cared eager return,1
minute walk universal studios city walk guest service impressive rooms beautiful location fantastic,1
star grandmother tired positive,0
stayed loews denver november disappointed entered room expected higher quality linens disappointed service star wanted movie told newspapers asked find times gave phone number call restuarant valet excellent stay lowerrated lowerpriced service,0
location convenient airport train station sightseeing rooms clean,0
loud air conditioning system uncomfortable shower location staff design,1
negative love coming back great service location nice rooms parking,1
undergoing renovation public space noisy bar library lounge opens afternoon tea shut 6pm renovations acknowledged apology info improved sauna separate male female pool changing rooms long walk length county hall room lovely room bathroom excellent location nice bar view westminster 25m swimming pool,1
waiting room hours inspite confirmation receive notes early arrival window room ground floor covered parking gate direct views open air extremly loud corridors effective proofing positive attitude unfortunatelly trap,0
airport shuttle service announced bathroom cleaned satisfactory pay city tax read included price breakfast low quality disappointed 4star positive,0
high price time year breakfast,0
bed sheet stains construction ongoing waiting ques check location,0
negative bars,1
paid upgrade full english breakfast horrible greasy cooked eat charged 12 coffees served part 20 breakfast price price coffees breakfast upgrade cost bill preferred lovely breakfast bottles water coffee machine room presumed complimentary clear bill staff great location great,1
change room 3 times due problems room room occupied 2 days paris meeting friends bday party day spent hours room acceptable standard agreed manager arrived back 11 25pm evening told possibly food room service bar closed staff find amusing surprising service levels prominent world capital cities bed comfy,0
keycard stopped working times stay reception answered promptly called room room service staff redirected calling abruptly letting happening room service answered redirected place number gave impression put straight room service air conditioning room standard hot cold adjusted extra bed provided room extra blankets bedding unsatisfactory bathroom nice,0
breakfast location close center real vienna real life interersting flea market saturdays located 4 minutes walk,1
city beautiful building great location high quality furnishings breakfast top notch,1
noisy room street corridor small rooms relaxing area small nice location,0
chest drawers diligent service,1
cabine room standards 4 stars 2 miserable coat hangers wardrobe dirty curtains miserable lighting staff professional young experience breakfast buffet correct,0
include body lotion toiletries set staff courteous efficient helpful room squeaky clean location close central station repubblica metro excellent transport malpensa airport metro lines lots f b outlets including chinese restaurants give 10 10,1
size room location cleanliness,1
complains great stay modern style cozy lobby friendly staff,1
spartan fm 5 star flowers real luxuries micro managed cost comofrtno positive,1
wait check felt age wait seated breakfast lots busy staff organised room clean tidy attached restaraunt bar nice overlooking leicester square location 5 walk fro tube close theatre district,1
negative friendly staff location close subway clean room conditions,1
hard bath shower slippy excellent location room comfortable great views london,1
generators back noisy stopped sleeping night music breakfast beaty soothing excellent location brilliant breakfast fact,1
aircodition problem called fix breakfast location helpful staff,0
rooms bit mall ws fine work adults showertub mold edge security lock broken alerted front desk resolved returned enjoy fridge microwave ac worked great texas heat great spot fiesta stop plan riverwalk,0
fact advised advance arrive earlier check time arrived 11 30am agreed pay upgrade standard room executive club room extra 35 apparently 48 reduced check away disappointed paid extra extra 2 ft floor space wall mounted television happy service offered room leave bags normal check time suggested comfortable bed,0
negative fantastic location free water coffee friendly staff,1
small lifts staff excellent friendly helpful room upgrade suite excellent conseerge recommended excellent restaurant price stay,1
steep set stairs lug luggage positive,1
location great finding car nightmare called staff fetch park car wi existent room available downstairs bath b day bathroom staff fantastic attentive location city great wandering narrow streets shops restaurants,1
tattered linens excessive peeling ceiling plaster large missing tiles bathroom air conditioning working degree day upgrade,0
room small small window location breakfast,1
room absolutely tiny claustrophobic oppressive tiny high level skylight event fire corridor made means escape reception staff extremely defensive asked size room available shunned fact booking dot make reservation location perfect smart clean,0
requested double bed room singles breakfast location great museums,1
excellent value paid staff friendly helpful room lovely location,1
internet speed parking cost location park nearby restaurants,1
frosting shower toilet walls revealing small bar nice mini bar room plenty bars restaurants surrounding apartment provided required needed gentleman reception checked friendly gave lots advice tips make holiday staff hand queries extras asked cleaning staff maids excellent job apartment spotless time,1
scammed london,0
cafe light lunches quick meals bar selection dinner breakfast great airport city center,0
heater working room freezing room extra noisy heater separate wing building smelly due pipelines guess place location great middle amsterdam center staff kind available,0
shower head wonky tea coffee facilities room breakfast room basement located uninspiring side street zeiglestrasse bahn shops mariahilfe strasse vienna oxford street happy staff nice wine 2 euros glass bar balcony doubles fire escape courtyard free safe room,0
negative excellent location piccadilly covent garden easy reach walking,1
dirty location,0
negative nice modern skylounge late summer evening wonderful,1
,0
hours room service 3 star views,0
perfect girl reception helpful,1
rooms tired tatty spotless room superior double requested king bed tiny room hair make comfortably room service 23 00hrs limited extremely pricey staff amazing location great food delicious,0
negative clean room stuffy ugly carpet quiet room large bed,1
1 sleep noise lobby bar loud hear music talking room 2 taxi long line taxi 3 room comfortable bathroom privacy traveling 1 beachfront 2 nice pool,0
negative great location courteous staff billing takes long,0
price charged considering away call centre spa facilities free find 8 pp day 24 hours happyno positive,0
wi slow,1
negative great central location view lock lovely bed warm comfortable,1
rooms small bath compact stylish modern vibrant friendly relaxed feel room ready arrived views amazing beds comfortable,1
negative great location price booked 3 months ago comfortable room staff pleasant helpful,1
negative attractive comfortable service tube station fun part central london,1
negative design,1
room small plug bed carpets smelled perfume bed comfy,1
room hot night air conditioning bed comfortable staff helpful great location,1
small elevators location architecture fact multiple private toilets downstairs,1
nice glass wine arrival unlicensed location excellent recommended disappointed needed upgraded,1
booking make difficult book company card asked provide host private information fulfill wish pay card charged traveller instead asked acknowledgement inconvenience caused finally responded barely apologised signed barest responses expensive place stay considering fallow customer service experience disappointed sadly common places location,0
service poor room,0
service bar poor guy struggling ten party wait client pay bill friendliness efficiency staff lovely room enjoyed sky sports room,0
staff unfriendly offer assistance booking asked eating missing opportunity sell room excellent location perfect metro view scenery beautiful,1
rooms hot air working properly clean staff helpful,1
prices size room breakfast nice restaurant,1
negative,1
lack smoking rooms check process,1
negative minute walked reception welcoming receptionist checked extremely friendly helpful telling metro giving times details weekend room 10 10 massive clean worth money paid defo booking franchise,1
1 location 2 staff friendly 1 secure 2 decent sized rooms toilet,0
charged stay bed bathroom,0
freezy winter walking metro pleasent staying ten years close vic,1
room bit small bathroom side leaving room costs 616 80 4 nights positive,0
staff give poor room tiny window water leaking bathroom put creazy guest open connected time long yelling move room poor condition furnitures paid extra breakfast put sitting proper dining resturant put setting area basement view problem booking pay cheap price 4 stars property give worst booking friends experience supermarket indian operate rob 2 small bottle water close attraction area,0
negative booked arrived told wrong rooms booked sister road shaftesbury premier closer paddington station gave free taxi gave complimentary breakfast gesture inconvenience sister lovely nice inside lovely staff friendly room lovely clean comfortable highly recommend stay,1
arrival room vacuumed location,0
negative,1
gym area staff absolutely amazing helpful polite especially joanna outstanding location perfect shopping museums,1
negative perfect location,1
negative nice free access lounge light breakfast drinks night,1
curtain bath replaced big room desk suitable work air conditioning working hot vienna location front iaea perfect walk connected city centre metro close restaurant available 20 minimum needed dinner reasonable waiters advance,1
close city center close praterstern central station friendly personnel breakfast high quality rooms clean cosy family friendly,1
breakfast poor location metro freud museum,0
place priced 4 star breakfast minimal selections pass future purchasing breakfast temperature controls room heat high time requires keeping window open winter hot sleep location perfect close metro sites restaurants bars walking distance corner,0
negative,0
negative nice clean rooms friendly staff location,1
recommend absolutely rubbish bottom floor window park dirty rooms terrible beds shower floods worst stayed,0
tv quiet full volume staff particularly helpful especially booking shuttle bus told booked hour advance despite paperwork book advance guarantee seat ended train instead cheaper frequent prices bar absolutely insane amsterdam short distance city centre number 2 tram hotels shuttle bus bus pain book great rooms nice bathroom huge comfortable beds kettle fridge tv including channels english free wifi,1
service improved bit warmth appreciated friendliness staff desired concierge staff speak english location great rooms clean bed comfy,0
annoying staff 8 cleaning rooms floor noisy stop told sleep addition receptionist book taxi call agency disappointed expensive position,0
negative friendly helpful staff especially carmen reception,1
negative excellent location close albert hall museums easy walking distance shopping areas close underground station,1
negative bar restaurant nice make place stay staff helpful polite location perfect,1
negative reasonable price place paris food,1
bed comfy location ambience cleanliness great design feel nostalgic freshly laundered situated perfect neighborhood away touristy places nonetheless interesting quirky amsterdam bottle,1
staff friendly practicalno positive,1
room service made problem delivery fixed 10 minutes call concierge slippers available prefer hotelroom carpet style lovely service staff polite,1
excellent place stay leisure trip convenient business trip missing bar lobby provide coffee excellent location 2mn metro 10mn plaza catalunya foot lots restaurants bars multiple 24h convenience stores large clean comfortable room large shower bright day time,1
shower bathroom overflowed floor showering poor design staff exemplary,1
wi free 21st century experience surprisingly hilton messed reservation confirmed breakfast included day breakfast times discuss confusion messed night gave information point asked writing told redirected reception gave version coming business expect staff professional time business room big,0
0 communication questions booking direct mail answered asked pay cash inquired amount money withdrawn 8 days amount reserved answering staff attitude gave wrong room view perfect view concrete wall attached photos breakfast edible things croissants tomatoes omelette thin walls hear rooms made stay worth fact subway station nearby,0
amsterdam expensive city sir albert exception staff decor welcome room super,1
negative friendly staff clean brilliant food,1
construction work told moved great location nice room,1
negative literally lived vondel 3 years properties lovely highly recommend hotels especially time traveller amsterdam centrally located staff helpful,1
room smaller showed photos issue safe day park front view river nice,0
time nyc stayed location room basic noisy air filthy hallways lift order floor carpet room dirty reception staff helpful bitten whilst stayed brought cockroache back uk,0
fact daylight room faced narrow high backyard middle building noisy night hear loud airconditioning machine building breakfast expensive location clean room coffee machine welcome coffee,0
tired decor smelly pretty died backno positive,0
twenty minute tram ride centre town major attractions value size room transportation front close small grocery stores restaurant,1
attended meeting june past years close proximity metro minuses elevators slow room front desk large roach ice machine floor broken days cokes vending machines oz front desk understaffed phone rings times line long false room charges room minibar refused key check year toll call bill room,0
negative staff helpful attentive intrusive perfect location shopping dining central,1
18 euro eggs included extrano positive,1
service terrible felt young couple guests older arrived reception 4 times making mistakes room g paid double room put twin forgot change key card room room phone 15 minutes transferred hotels phone wanted 100 account arrived case meals snacks nicely decorated bathroom nice,0
needed pay pool wanted hour disappointed free guests room ofbed wall reception efficient breakfast choice,0
negative friendly staff breakfast nice evening meal convenient,1
dining room breakfast mad house long lines lousy service staff space overcrowded impossible breakfast disappointing friendly staff dining room,0
cleanliness location,0
breakfast,1
tiny room light small window coffee machine broken decor,0
big disapointment booked 4 star vie booking sleept kitchen smelly room room terribly strongly smelling spicy food cooked kitchen wad extremely small unfortunately lost trust booking location,0
love absolutely remark double bed room person small beautifully decorated nice clean rooms hair dryer slippers toiletries home made cookies box card nice gesture reception restaurant area extremely pleasant cozy,1
car park availability reception staff extremely rude comfy bed,0
ordered large bed 2 singles put falling trip away 13 years dads passing months ago special dissapointing especially called ahead 3 times confirm paid extra room small paid extra balcony overlooked flats dogs barked night view brick walls horrible pay balcony point swimming pool catorgorised incorrectly sitting pool decoration modern pleasant clean nice area,0
cleanup allover breakfast improving short stays location excellent tram stop staff friendly ready stay wonderful cheapest available april 2017,0
room expensive due location london plug sockets room close shelf meaning 1 plug socket room functional room dated damp patches evident price expected room comfortable plenty space sized bathroom location quiet short walk tube station,0
room 14 m2 stead 20 fridge 1 bottle water minibar eyes small badroom positive,0
complimentary water room stay night stated free cocktail card told cocktails notincluded beer cava bathrobes bathroom beds pillows comfortable breakfast menu great view room wonderful staff helpful,1
leave 4 45 morning payments reserved taxi night 4 30 morning receptionist starting yelling taxi pretending passed reception 4 30 morning yelling lady price special services 3 starhotel 4 bed comfortable,0
city center bus tram metro stations nearby ammenities expensive buy bottles water sodas nice food restaurant room perfect solo traveler days stayed,1
breakfast boiled eggs offer omelettes poached eggs poor continental breakfast executive double booked standard double positive,0
pictures booking show room excellent breakfast nicely decorated rooms,1
bed extremely uncomfortable sleeping stiff board aircon stuffy make hard sleep breakfast great location great friendly staff,0
negative simply awesome,1
room shabby breakfast great,0
find reservation reserved apartment ac 3 hrs check arrived 10 pm reception employee cooperative solve problem case solved suggestion give 2 rooms instead apartment ac totally disappointed location,0
fact booked paid deluxe double bedroom smallest room window bathroom small barely shut inside shower squeeze big person positive,0
heater air positive,1
double bed booked turned 2 single beds pushed uncomfortable resulting poor nights sleep friendly helpful staff nice breakfast large choice food,0
bathroom bath shower leak broken glass light cover cut thumb tight squeeze leaving access tea coffee floor space reported broken lamp leak reception apologised problem breakfast location covent garden,1
breakfast terrible food luke warm replaced dried fried eggs sat hot plate time location,0
57 year travels frequently experienced dreadful service restaurant absolutely shocking mistake mistake orders huge delay returning advise half courses available drinks order partly served starter course missing part missing case age sorted waiter unfit job respect appearance ruined planned evening stay expensive establishment promising failing deliver location general decor atmosphere reception staff unfortunately rendered irrelevant restaurant attitude management put firmly category,0
room facing back lane noisy woken 2 45am road works hotels towels collected guy moving crates making biggest racket middle night 6 30am big wheely bins turn emptied quietest rooms helpful staff forgot toothbrush offered complimentary fully expecting charge offered upgrade massive bed breakfast qas lovely fresh food,1
payment spa entry laundry service great friendly staff wicked facilities especially rooftop bar location central station,1
