text,label
 My room where it was situated and some of the furniture was damaged or dirty The location,0
 Went to the restaurant based on Trip Advisor recommendations and felt that the wait staff was rather snooty and not very friendly Also beds were quite hard and the pillows even though there were two different types were not very comfortable I booked this hotel because it had a pool and others did not We were looking forward to sitting by the pool while our children swam but were told we had to wait outside and could not enter without a swimsuit We did not return I also did not realize that I would be charged a different rate for each night we stayed and the price got progressively higher per night  Rooms were clean relatively large and well appointed Very nice shower and bath Great location outside of the craziness of the center but easy to get to all sights on the tram ,0
 Having more fruits even if cookies are excellent could be an idea The location and l excellent accueil de monsieur Aristide Thank you very much,1
No Negative Location is brilliant Three stops from Oxford Street very close to Victoria Station ,1
No Negative Location staff at reception service everything very good special mention for lady Menon at reception she is very courteous and fantastic ,1
 The room was very cold we contacted reception who tried to fix the problem but it made no difference All OK apart from the room w very cold,1
 Very small room a brighter light over mirror would have been welcome Location perfect Breakfast more than adequate ,1
 I was placed in a room directly opposite the lift the constant bustle of people outside my room was very distracting and noisey and as a result I had a very bad night s sleep I would have appreciated being placed anywhere but outside the lift  Being provided with free mineral water biscuits etc Nice touch ,1
No Negative No noise room are nice and clean ,1
 The parking costs  The boutique hotel vibe mixing contemporary art with vintage finds and most of all the prime location of this hotel near gorgeous caf s one off shops and of near Montmartre make this a real gem in the heart of Paris ,1
 far from old city museums etc Small room and slippery and not comfortable shower Breakfast not included in price Near metro station and Sagrada Familia,0
 No breakfast Room next to reception so noisyNo Positive,0
 Air conditioning Location,1
 We stayed in room 403 which is on the corner of building The WiFi signal was not reaching us The receptionist told us that it is due to problem with a provider But I suppose that the router was just not strong enough making few steps from our room torwards elevetor we were getting the signal  One football player from my home country said once Big expectations are the problems of its owner This is the case when we had big expectation price is quite expensive good reviews on stay in Jaz and this expectation fully came to reality The hotel is almost perfect Especially we would like to mark the breakfast and shower The bed was good Tea and coffee in room were also a good surprise Location is great although its not in the center ,1
No Negative Hotel staff are very friendly and hotel is lovely ,1
 The original room we were given was comfortable but very dated and in need of refurbishment  The staff were very friendly the location was excellent and the room was comfortable There was construction work going on in the adjoining property and we complained about the noise Staff were very understanding and we were immediately moved to a large apartment next door Hotel was close to numerous restaurants ,1
 Reception staff rooms etc do not feel like a 5 star more like a mediocre 4 or ambitious 3 star  Bar on top of the building is worth a visit ,0
"Stayed here for - nights on business in Aug ----. It was about --- degrees everyday so plan accordingly. The rooms were nice. Big desk, chair ottoman, king size bed, bathroom on the small side but adequate. I had a view of the pool, a bbq joint and the greyhound bus station. Techinically the hotel is on the riverwalk but you really need to walk - or - blocks to get to any real action. The hotel mostly caters to business meetings and groups. I probably would not stay here on a pleasure visit because of the location. Other than the location, everything else was good. Nice staff-front desk and concierge. Rooms were nicely appointed.",0
 Unfriendly staffNo Positive,0
This trip was for a meeting for -- people. Arrangement was sent up to send a check for the meeting but the accounting department sent the wrong W- so there was a delay in the check arriving to the hotel. The front desk made the group feel horrible as if they were not going to be paid. They called our finance department and wanted either the check or a credit card. The check was on the way because they were given a date the check was issued and mailed along with the check number. That did not satify them so they charged part of the bill on a credit card and then the check arrived so they removed the charges. The break food was overcharged and bad. I would never recommend this hotel to anyone.,0
"The rooms are so far-flung it was a big hassle. We got lost going to our room. On our departure morning, it took over -- minutes and - phone calls for a bell hop to come help me with my bags. Normally I would have managed, but I was travelling alone with two young children and several suitcases and couldn't get to my car in one trip without the bell hop. Very nearly missed my flight because of the delay, fortunately the hotel was very close to the airport and shuttle service was adequate.",0
 Building under construction Was not pre warned and still paid full price Tiny rooms and rude staff  Free wifi and location,0
 Poor room insulation  Great location Comfortable beds Good breakfast ,1
 1 Terrible location 2 Unwelcoming Rude staff and unattending 3 No concierge to help 4 Terrible breakfast 5 We requested a simple things like adapter or an extra blanket they couldn t provide us with 6 Most importantly the play with CRIDET CARD TRANSACTIONS Occording to the receptionist it is standard procedure to block random amounts of money on DAILY basis 7 Key cards jam all the time i e U can t access your room 8 Furniture on the web looks much fancier than in reality 9 No restaurant or propper menus to order from for room service so forget in room dinning 10 Not family friendly as they don t provide connecting or near by rooms My kids had to stay in a different floor 11 Flying bugs in the room Nothing at all ,0
 The kids 18 17 said that the breakfast could have been better more choice and possibility to customise an order  Honestly everything ,1
No Negative I love it Home away from home ,1
 Customer service standards completely unacceptableNo Positive,0
 Nothing  Location is incredible Next to victoria station we took the Gatwick Express and were at the hotel in minutes Great restaurant right across the road 10 mins from buckingham palace 1 min from Apollo theatre Great location Staff were very helpful Hotel room was spacious modern and very clean ,1
 The breakfast hot buffet was cold and desert and fruit tray had bugs crawling over It very off puttingNo Positive,0
 they have a new management look like the are changing all the rules and policy in the hotel but to be worse than before i been in this hotel before 2 years age the hotel was good but now zero,0
 Very small room Location is excellent,0
 nothing  Clean modern room The breakfast was perfect Friendly helpful staff The train station is next to the hotel it is easily to go to the center ,1
 Both the magnetic keys of our room couldn t open our door at the evening even if we made great attention not to keep them near the mobile phones This occured 3 times and we found it quite annoying The cleaning service forgot to put the towels in our room and we had to ask for them at the reception Unfortunately the door of our shower couldn t be closed well and each time we took a shower we ended up half flooding our bathroom I found this hotel quite expansive for the general service we received  Breakfast was good The hotel position is good outside the city center but near the metro station The WIFI was good ,0
 Far from town  Very well connected with metro Very clean and spacious with good care ,1
 Booked a double but given a twin Said they could never guarantee a double which is strange in a hotel with 900 rooms  Very good breakfast omelette cooked to order was a nice touch,1
No Negative Free parking and Near metro station,1
No Negative Reception staff were wonderful Friendly and knowledgeable very helpful ,1
 The house keeping came to ask the service we said no as we re checking out that morning An hour later around 10am someone just opened our door and came in for cleaning it was unbearable as we told them not to and also we checked out soon The hotel really needs to do something to connect reception and house management team so they can have info which room is checking out on the day in order to prevent disturbing the guests Also those staffs are needed to have proper training  We booked apartment with triple beds for me and my brother so it s big enough for 2 people The plan was included all minibar drinks and high speed wifi such a pleasant surprise Location was good as many stores out there on the street to shop and eat also close to West train station ,0
"For an older hotel, this Ramada was very nice. Our room was super spacious and clean! The beds were very comfortable and the noise was much less than expected for being so close to the freeway! Only drawback was the cook didn't show up for breakfast our first morning there and we had a deadline for when we needed to leave. Thankfully, McDonald's was just around the corner so, other than the cost and a little inconvenience all was good!",1
 Poor internet networkingNo Positive,1
 The worst room service we have ever experienced This cheese and onion sandwich with crisps is what arrived for 13  Decent Location ,0
 Expensive Bad quality Broken furniture in room Dirty bedding  Nothing Th,0
 The fridge was not working well The A C was not cold despite 19 degree Bed is not comfortable Location,0
 Small reception and staff not very informative Size of room and location,1
 Aircon broken in first room and didn t work in second Noisy room from inside hotel and traffic  Helpful staff,0
 Rooms are a bit small but fine as it is very clean and new  Nice new hotel with a top location near the beaches harbor and boulevard City centre not too far away ,1
 Customer service at breakfast could be better and we did not like having to drink out of paper cups  Good quality en suite room The Great Hall for breakfast Free parking after 1 30pm on a Saturday should be promoted,1
 Nothing  Lovely bed Great location lovely staff ,1
 Parking Blicked sink Water switching in the shower from cold to very hot Location,0
 None Location and the staffs,1
No Negative Atmosphere and spaciousness,1
 Very difficult innefient interface with Booking com  Location ,0
 Everything Creepy Very dirty felt like we were given a room that use to be used for hotel storage,0
No Negative Very good hotel very nice staff,1
 Long walk to the room Initial room was noisy with wind noise Building work in foyerNo Positive,0
 This Hotel is advertised as 4 star The room we booked was a standard room It was small the bed was small pillows uncomfortable no air con and the room was hot if the window was open the noise from the street was very loud problems with the plumbing very noisyNo Positive,0
 Oldfashioned breakfast arrangements really complicated I thought we were in Russia Our room was faced to the backyard quiet,0
 Too noisy location had very little sleep Staff never asked how our stay had been so didn t seemed interested in our needs Won t be staying there again No Positive,0
 WIFI was very slow very very slow  This is the 2nd time I have stayed here and really it is in an excellent location and very comfortable ,1
 Nothing Great location short walk to the shops restaurants pubs train station for quick links to Waterloo Station Staff very helpful Room was small but adequate for a short stay Great cafe attached to hotel which is used for breakfast Breakfast was very good but sausage was small ,1
 to noise in corridors room small for solo traveller and also bed but not bad for Italy design place for take shower so small location 10 minutes walking from subway breakfast is good and wireless fast staff in front disk professional,0
No Negative Bed extra comfy no noise lot of space valet parking ,1
 The room cleaning is not good enoughNo Positive,0
 Very small room Waited in bar area to order drinks but no one came Noisy room we were near to lift which you could hear asending and descending quite clearly Room noise from other guests  Location ,0
I would like to stay there again for sure,1
No Negative The staff were really helpful and the hotel was in a great location ,1
"We really enjoyed our stay here! It was such a beautiful place in a very central location and looked exactly like the pictures. More importantly, NYNA team were exceptional hosts and made our stay in Hanoi very smooth and welcoming. They were very friendly, helped us schedule transportation to/from Hanoi, provided recommendations of what to do/eat, and had great service. Also, they had delicious coffee downstairs. Overall, highly recommend this place!",1
 Really could not fault this hotel The hotel was ideally positioned 5 minutes walk from the Duomo but in a relatively quiet area We received an upgrade to superior the room was spacious and very well equiped A kettle in the room was a real bonus in Europe The little things like umbrellas to borrow were a nice touch ,1
 This hotel is to far away from city centre cost a fortune in taxi and the bus journey was too longNo Positive,0
 Rude staffNo Positive,0
 Poor attitude with counter staff and ManagementNo Positive,0
 Very warm in the room and air conditioning to noisy to leave on at nightNo Positive,1
 no free wifi bad mattress low cost,0
 Reception staff very slow at check in and out Upgraded our room to one where all night road works were taking place had to change room at 12 30 at night Staff in lounge bar miserable not welcoming or friendly and the coffee was luke warm Overall disgraceful hotel  Good location and public areas,0
No Negative The beautiful huge windows and the ruins on the opposite side Room with a view beautiful narrow street ,1
"I've been staying here two times. The first time my carpet was wet nearby the windows, so I could not stand there without getting wet on my feet.
The last time I stayed, the room was better.
The breakfast is okay, but sometimes they don't have the brown bread.",0
 Room windows and bathroom were not as clean as they could have been  Really friendly helpful staff ,1
"They virtually insist on Valet parking your car.... Personally I hate this... I'm particular about my cars, and it is another security leak issue. Arrival area is trafic congested and I find it better to check in during daylight hours or be very alert. Rooms are nicely done but not large. Breakfast buffet was nearly giveaway quality.
Location is the key attraction to this hotel if you have itinerary right downtown.",0
"Great location, and very pretty apartment!",1
 Price dirty and cold bathroom floor window view  Location ,0
 They try to charge us 50 euro for parking but we didn t use the hotel s parking the housekeeper stole us money while we were at breakfast Mold in the bathroom Arrogant staff No Positive,0
No Negative Grand Pigalle was fantastic Very chic perfect location lovely staff and beautiful d cor ,1
 Price But Barcelona acc is expensive Staff so so so nice Very helpful and will bend over backwards for you The two girls at reception we re great Location 15 minute walk from La Rambles Breakfast Style The chalk board on what to do see in Barca great idea,1
 The bathrooms look a bit tired Not as plush as you would expect for the cost Bed not comfortable location ,0
No Negative Offering halal meat for muslim visotors in the breakfast ,1
 With so many great hotels in Paris to stay in this one is truly disappointing The concept is nice the interior decor is visually appealing and the bathrooms are nice That s pretty much where the good stops The rooms are not insulated at all bring your ear plugs the staff are too cool to be pleasant to their own guests really unwelcoming and uninterested in serving their guests there is a weird hour between 11am and 12pm where they stop serving breakfast and don t serve brunch yet which is a total bummer when you arrive at 11 01am on Sunday morning and can t get anything to eat Bottom line don t waste your time on this hotel there are so many other Parisian hotels that actually like receiving guests  The hotel decor is great The concept is cool ,0
No Negative The room was spacious,0
 Our room was laid out so that it was difficult to get around the bed so one of us was always knocking into things The room was compact which is normal for Paris but it seems like the furniture was designed for a larger room  The location was great for sightseeing and dinner options we walked everywhere ,1
No Negative Beautiful room with a great shower,1
No Negative When I com to Amsterdam I always stay here Easy and cheap parking and close to tram stop,1
 Small bathroom could be a bit difficult to get in and out of shower for the less mobile but only a minor point  Basically check in quick staff polite room clean and quiet hotel areas very clean v nice breakfast Overall a very good hotel ,1
No Negative Breakfast as always very good,1
 The triple room we shared with 2 friends was really tiny No complimentary coffee or tea were available in the room The toilets are in the small bathroom  This hotel has an excellent location in the lively area of Odeon The staff is very friendly Breakfast is at a fair price Luggage service ,1
 Hotel tired bathroom needs update Staff excellent Bed and bedding excellent,1
No Negative Reception staff very friendly Great location for the Natural History Museum ,1
 A bit far out of town and not much parking space Rooms could do with more light and more milk Other Doubletrees we ve stayed in have fridges This one doesn t Overall though not bad for the price  Really close to City airport we watched planes taking off overhead but almost silent in the room Very comfortable bed,1
 Bar closed too early and food menu was limited in bar to accompany late drinks Sweets in reception ,0
 H10 have lost the personal and quality touch  Lady receptionist very helpful unlike he male counterpart on leaving the hotel scruffy and unkempt ,0
 I could have used a lesson on the coffee maker Should have been easier and we did get it figured out crushed a couple of pods  excellent concierge staff and the shuttle is a wonderful service,1
"This is a Hilton, so overall it is usually a nice hotel. The hotel is well located, walking distance to Fenway, the Prudential Building, the shopping mall and a lot of placed to eat. It is in front of the Sheraton that has a stop where all the duck tours and sightseeing tours stop and take people. The hotel offered free Wi-Fi on the lobby, and has a business center with computers and TV’s. They charge an additional amount of $-- for WI-FI in the room, that other cheaper hotels offer for free. There is also a Starbucks coffee bar on the lobby. The rooms are comfortable and clean, even though the bathroom is quite small for the room size, but it was clean. Overall, a very nice experience.",1
 Nothing really It was great for a few night stay  The location was optimal for sightseeing There were lots of food options in walking distance to the hotel ,1
 Received bites from bugs in the bed  Delicious breakfast extremely friendly helpful staff,0
 The Size of superior room was sooo small Location Cleanliness Helpful and lovely staff,1
No Negative Great location on the river and in old town funky design friendly staff,1
 Though old and romantic it s about time to rejuvenate and repair Great location and very nice staf,1
 The rooms were a little shabby and could to do with a bit of a spruce up The lifts were also very hit and miss which I thought poor for a hotel of this quality Great location and friendly helpful staff ,1
 We asked for 2 sandwiches and one evening and the hotel wanted to charge 20 for 2 cheese and pickle sandwiches We declined and bought 2 better choice sandwiches chocolate and drinks for a tenner from a nearby shop No Positive,0
 when I come in from the street I could walk through reception with no one even noticing me very scary considering the location Internet was basically non existent and had to tether I phone No restaurant For 4 start hotel this is dismal  staff were nice,0
 They seem not to have time to attend to you Didn t really understand your questions before reacting or answering  They had an iron and ironing board available ,0
 No complementary mineral water and tea coffee facilities not refill everyday Room card always got problem  Nice and comfortable bed,0
 The shower did not drain properly The maid went in our room when we popped out And then barged back in without a word whilst we were in there no apology At breakfast we were given a table that was not laid up Front desk called our room at a silly time I didn t have a chance to complain as checked us out without a word No questions to ask how our stay was whatsoever I feel a refund is needed and will look to complain Room was comfortable and easy location,0
 Value of stay was good just the price for breakfast was a bit steep which is why we didn t buy it And pillows where stuffed in to cases too small for them Location to excel,0
 Nothing the air con was a little noisy and they need to replace the cheap lampshades as the plastic behind the facia of the shades are split and starting to look tatty for a 5 hotel only seen when lamps are on  The location how clean the room was thoughtful gesture off birthday cake and plate decoration in our room as was my birthday the staff member who helped with our parking on last day as was a private parking area a well run hotel Daily paper at door a nice touch no complaints Nothing about the hotel but a car park is but 3 minutes walk away and cost only 2 50 per day at weekends yes per day and 2 per hour at other times great price for central London ,1
 Wish the handle on the wall in the shower to aid in entering and leaving the shower bath were in a more useful position not behind the shower screen Boring view internal Also wish the shower was not over the bath but this is true of most hotels in the UK form what I ve seen  Excellent wifi good bed close to underground buses and Hopon Hopoff bus route ,1
"Its begging for a LOBBY MAKEOVER for sure!
The building is beautiful OUTSIDE...white carrara marble... super nice... Rooms are cool and spacious and the tub is cool! Staff is nice EXCEPT the beyond RUDE puerto rican jersey shore looking bold bar tender at the rooftop. He totally does NOT belong working in hospitality at all! He should not have contact with people! A total disappointing experience. He got offended because he made me a WRONG gimlet! He was super rude when I mentioned to him he had made a mistake on the ingredients of my drink; He thew the drink in a terrible RUDE manner! Extremely Beyond description inappropriate! 
The hotel is totally different from the Standard in Miami Beach... TOTALLY.... but it is still in a great location, ok priced and the rooms are nice. Just be careful with the rude rooftop staff.",0
 I was disappointed with the standard of the rooms They were run down and fairly shabby Definitely not worth the money  The location was very good,0
 If you travel from the USA the rooms are not ready early and no space to rely If a room is ready by 10 they would charge you an extra day That s want the front desk told me While waiting in the lobby sometimes you had water sometimes not If no water don t ask they refused my wife for a glass of water  The location only but it was so noisy in the street that I would not recommend the hotel if you get a street room,0
 Food was not available like it said on menu 24 hours Late night staff were very lazy and unhelpfull Manager was helpful and understood my concern,1
 There were no rea and coffee making facilities in the rooms Breakfast was really good,0
 the bedding was dirty and the staff changed this when we notified them the room was cold and in need of some TLC  Breakfast was adequate The size of the room and bed were fine Staff were very attentive and friendly ,0
 Bar Nowhere to put my case Very little in mini bar  Bathroom,0
 Parking extra charge 20 euros  Clean and location ,1
 Had to pay for every extra including wifi Convenient location,0
"We stayed in this hotel for - nights. Whilst the rooms were a bit on the small side, we had everything we needed and it was well decorated and clean. The staff were very helpful and nothing was a problem to them. The location was the selling point - easy access to the main attractions of NY and easy to get home to after a long day. We are planning another trip and will definetely stay here.",1
 Parking access was too small for cars to get out without damage Bed was huge in comparison to the room Could not walk between bed and closet Carpet was heavily stained  Location is fantastic Staff is knowledgeable ,0
 Some real milk for tea and coffee facility in the room Clean and tidy ,1
 I had a room close to the street on the ground floor so was a bit noisy at night No Positive,1
 No faults at all great hotel Great location a street away from china town Room was amazing it was for a birthday treat for my wife the staff at the hotel had decorated the room with rose petals on the bed with a box of chocolates made it really special ,1
 1 WiFi in room was inconsistent 2 TUB WAS VERY SLIPPERY The grab bar for showering should be higher 3 Hotel did not reply my message for shuttle from the airport  Didn t have breakfast there ,1
 Its drug dealers area In front of the hotel they offer cocain and nobady do nothing To resume wery bed experiencNo Positive,0
No Negative Hotel with flair ,1
 On arrival we were put in a room with no outside window It was so dark and the banging of the work going on was so loud When we asked could we be moved we were told thats what you paid for Another staff member intervened as i think she was as shocked as us at being spoken to this way in front of other people staying at the hotel There was work going on we were told work wouldn t begin until 10 every morning but there was banging earlier every morning Wasn t relaxing at all couldn t enjoy the hotel at all  The location was great ,0
 i paid for air condition room but its not working  location,0
 Bath was filthy could feel the grime under your feet when showering It looked like someone had wiped their finger down it to see the dirt Was never cleaned during our stay  Good location 5 minutes from Shepherds Bush Tube Station Managed to check us in early The breakfast was good too ,1
 Paid Internet service was not consistent It kept cutting out  Arrived earlier than 3pm and I was checked in ,1
 Nothing The warm cookie on arrival was a nice touch and the staff were really nice I was competing in the London Triathlon in the Excel so the location could not have been better ,1
 Quality of room well worn and needed an update One of the lifts made a very loud banging noise at every floor every time it was used this was heard in our room and made it impossible to sleep We were moved after 2 nights to an equally well worn room The bathroom hadn t been properly cleaned when we checked in Used soap and open toiletries in the shower and the sink did not drain at all so the plug was pulled out by someone and left is the sink It still didn t drain Multiple spot lights out in both bathrooms All round shabby  Good location,0
 Not hot water Bed uncomfortable The staff was helpful,0
 Maybe having to pay 12 for car park Location perfect for my children s triathlon beds were extremely comfortable,1
 Nothing Everything,1
 We had already paid for breakfast to be included in the price of the room but then had to pay again to have the cooked breakfast Although it was excellent I felt a little irritated that I had paid twice also proper coffee would have improved this situation  Quirky building very comfortable The staff were amazing very polite and friendly and cheerful The breakfast is the best Full English breakfast I have ever had ,1
 The room was so dark because there was no view and you could not even see any sky Just looked at a brick wall The staff were helpful and friendly,1
 the shower shield in the bathroom is very small and thus almost impossible not to spill out water while showering room 302  executive lounge location spacious room,1
 Nothing Everything was excellent Hotel as a building service staff comfort cleanliness location convenience ,1
 Better comfort in room chairs to rest and watch tv It was too hot in the room with nocontrol Noise insulation poor neighbours and metro Reception very good Restaurant Food very good supergood Service ,1
 Pillows breakfast eggs and fruit were finished an hour before the end of breakfast time Check in is at 3pm  Location and staff very friendly Bathroom was roomy Good size of family room ,0
 Overpriced poor breakfast small rooms not clean Not bad location,0
 Room was very small and not particularly luxurious staff didn t look happy or friendly The hotel just didn t have a nice vibe The breakfast room was very cold due to mad air conditioning Couldn t do well done toast either warm bread or burnt This is very poor as breakfast was 19 Don t think I will return or recommend  nice welcome from doorman ,0
 Not clean Rude treatment from staff in charge of room service Room keys system needs an update  Location Reception services ,0
 Patches on the bathroom floor The breakfast was excellent,1
 They did not change bedding every day  Hotel is close to city centre ,0
 The location there was allready one open water bottle in the mini bar when i came and the lobby staff respond was okay do you want me to change it for you it is okay becouse it is free we wont charge you for it  The only thing I can think about this hotel that is good is that the mini bar is free but there is only soda water,0
 The only thing bad I can say is I ordered breakfast to my room and the coffee portion was tiny I would of liked an option of a big pot I need this to wake up  Staff were very welcoming and nothing asked requested was to much much trouble Rooms were spotless Bedding looked new I usually hate staying in hotel beds but it was spotless so I was fine Ordered breakfast in my room They made the porridge with soya as requested and the bowl was huge gorgeous and filling Car park is UCP which is a two minute walk away ,1
 I did not like the standerd room i booked it was very poor old cold and isolated at the back of the hotel i had to chang to a bitter room and pay moreNo Positive,1
 cleanliness of room dirty underwear and full bin from previous user  Nice location fantastic beds,0
 I would have liked a better view from our room The secret garden is a little bit of heaven in a busy city Loved it to sit and have an iced chilled wine on a warm evening Peaceful ,1
 You have to pay extra for swimming pool and sauna And you have to do this conversation with your bathrobes in front of swimming pool Ladies sauna is very small just for 2 people Although I ordered breakfast while booking the room I had to make a conversation that I didn t pay for the breakfast I had to check my e mail to show my booking Then it is said that my choice is not important in booking com it wasn t charged during booking and I have to pay there This stay was a birthday surprise for my husband Having payment conversion 2 times in one night stay is not something that is making a surprise nice Then we didn t want to have breakfast and check out earlier than we planned No Positive,0
No Negative Location good Croissants good Staff helpful ,1
 Lift was erratic Room too hot and air conditioning not working Room was minute Had to walk around the bed sideways we are not fat people how do others manage Emailed before to request a room high up no reply and we were on the 2nd floor of 6  Breakfast was good Staff good helped where they could ,0
 TV and room settings controlled via a tablet ours was very slow to get the TV radio on but it may juts have been our particular one Rooms fairly compact and shower pod toilet are part of the room so there s not much privacy from bedroom which is fine for us but may not be suitable for everyone  Loved the funky rooms and public areas Staff really friendly and efficient Great value for money Beds huge and very comfy Definitely stay again ,1
 Poor service from personel for my colleague who had a serious water aircondition leakage He had to wait until after 1am to ba abel to enter his room No compensation  Location was good,0
 Lifts were broken for a day No Positive,1
 The personal very Young are not very well trained so they do not know how to react in different situation for example they charge the rooms price directly from credit card even we want to pay it cash  the hotel is new open the room are different All the materials used are very good the bed was very confortable live music in reception area in the evening very good wine very good coffee and breakfast even you must pay it separetlly ,1
 The room was really stuffy Staff was very friendly,0
 Rooms a bit too warm Curtains not clean People who worked at the hotel were very friendly ,0
 Car park was very low difficult in bigger car Gym and Liesure Facilities were great ,1
 1 parking too far away could easily acquire 10m x 10m plot in centre 2 small fridge by tray Javed understanding as I had to part cancel the booking A ,1
 Asked for electric kettle before arrival and three times after arrival but didn t get and staff was very rude for not providing us Quilts were not cleaned Hotel is located at very isolated place and next to abandoned building Good Breakfast big parking spacious room,0
 The room was very small considering the amount of money we paid From the pictures the hotel looked quite grand but in reality there was only one large interesting dining room The rest of the hotel was pretty drab Location was good for visiting the inner city Breakfast was extra which I thought was pretty mean for a room costing 300 euros a night No Positive,0
 The single room is very small and bed is not suitable for a tall person The staff were friendly and helpful,0
 The bed was meant to be kingsize but it was 2 mattresses put together it was meant to be an executive room and it was small and dark and nothing like the pictures No Positive,0
 they added on my bill 65 pound incorrectly for a taxi booking which was not made for me and promised to return back the money to my card and till now nothing has been done the front office manager was so friendly and lovely she took care of it however the employee was not experienced as an overall experience I can say it was ok No Positive,0
 Not up to the standards of marriott Very expensive for the facilities provided Room was not spacious  Good breakfast very friendly and helpful staff,0
 Breakfast room is like a small box with 12 seats for a 45 room hotel get in line to get a seat Friendly staff,0
 Rooms not soundproof at all you hear people in the hallway Small bed  rooftop and pool was nice Good location,1
 Room very dusty Don t buy museum tickets through hotels in busy periods Non timed tickets meant we queued for 2 hours in the freezing cold  Excellent service from concierge staff Carry comfortable room ,1
 The whole room was a bit outdated but clean The windows looked at the street which were busy with trams passing regularly under the windows therefore the room was very noisy I had to use earplugs for sleeping and I had to turn on the air conditioning instead of opening the windows It is not recommended for long stay although the room would be big enough  The hotel is at an excellent location The room and bathroom was big and very well equipped fridge microwave air conditioning hair dryer Thick curtains could be used to keep strong streetlights out during night and strong sunlight at the morning There was a lot of options to choose from for breakfast It was a good value for the money ,1
No Negative Workers in hotel are very friendly try to help with everything Good breakfast good locations subway is really near A lot of shops and restaurants around The price is really good ,1
 The staff at the reception was not welcoming The wifi cod did not worked we had to ask another oneNo Positive,0
 The bed was worn down in the middle giving my guests a poor nights sleep which was exactly what they didn t wantNo Positive,0
No Negative Staff at the front desk pretty helpful and friendly Net very fast and reliable ,1
 The room was too hot and there was no window that opened The view was beautiful,1
 Just a little far out that s all  Class hotel jus a little far out Pool lovely bar lovely rooms great staff great ,1
 Air conditioning not working in winter it was extremely hot in the room It is not possible thought to open the windows because hotel is located on the busy street with a lot of noise from the cars Most horrible internet connection disconnects every couple of minutes extremely slow Small and basic rooms Not a lot of restaurants in the neighborhood Unfriendly stuff  Good location A little bit outside the center but walking distance Nice breakfast Supermarket around the corner ,0
 Roof top bar was not opened and there was work getting done Very expensive for what you where getting Mini bar didn t work told them first day still not working by the time we lefted  Nice and central ,0
"Tried Priceline, asking for a """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""FOUR STAR HOTEL in or near downtown LA"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" -- and got the room for the requested $----night. 
That's the good part. The hotel is tired, confusing, and food and parking are very expensive. The room is tiny, windows don't open, and our request for non-smoking was ignored, as the room clearly had smoke odors... 
Certainly not deserving of FOUR STARS.. 
View is okay, mostly buildings, though you can do better, elsewhere. 
Traffic noise is constant, which is a bit annoying to people used to quiet nights.",0
 Slow WiFi Poorly equipped fitness centre  Design of hotel in general location size of rooom size of bathroom comfort of bed quiet effective check in and check out service minded staff in room safe possibilities to park in a garage adjacent to the hotel Basement ,1
 Bad service in my room No water No towels No clean bed sheets For the very first time I am a regulat there,0
 breakfast was in the basement and a bit expensive friendly and helpful staff spacious room for Paris very good location,1
 Breakfast bad Room to hot Bed very small Location Adequate facilities Tea making facilities,0
"Clean room, nice location, and good communication.",1
 i reserved a room with central station view and was given last minute by a trainee another room with the worst view ever looking into other buildings Very disappointing prime location,0
No Negative Fantastic bar with plenty of gin ,1
 The room was not nice at all it had nothing to do with the photos the floor on the bathroom was broken there were doing constructions outside the window and it was noisy we had booked a three bed room and they gave us a room with one double bed and a couch where 3 people could hardly fit in The staff was ignorant seemed very bored with their work We thanked them in the end for the accommodation and they were too busy with their papers to say at least thank you for staying with us such a disappointment  only the location and the breakfast,0
No Negative Location wise is a good hotel,0
 The bar staff in the main bar were incredibly rude and unhelpful i go to the bar and use the restaurant alot for business but after the experience i had probably will not in the future No Positive,0
 classic french attitude  t is allright in general ,0
"Great location, nice rooms, friendly and accomodating staff. Had an enjoyable stay here with our teenaged kids.",1
 No breakfast facility The bathroom shower was set up as a wet room and flooded The bathroom hand basin was tiny like the type in a small toilet Thus nowhere to place your toiletries Soundproofing against continuous construction work in the street was poor I Would not recommend this hotel to anyone  The room was clean,0
No Negative Clean and quiet room Very good internet access ,1
No Negative The reception staff were excellent and the location of the hotel was perfect for the Albert Halll ,1
 The join in bed and parking Aesthetics of bathroom,1
 Preferred a double bed TV not good viewing Meal in the restaurant was poor and expensive  Size of room Shower was flowing nicely ,0
 Nothing  The unusual and characterful mews layout the Carriage House room we stayed in extremely comfortable bed and the flawless service Thanks to Eddy and Liz at the front desk for making our stay a pleasurable one The Stafford is by far our favourite hotel in London ,1
 NA  Quiet location clean room and staff were friendly,1
"The rooms are spacious and comfortable. The mattress was wonderful. There was an unexpected bonus of a seating area with loveseat and coffee table. Plus, two closets, a microwave and mini-fridge made the room even better. The location was nice, within minutes drive of food and shops. I would definitely stay again.",1
 Cold room no hot water for a dayNo Positive,0
 Very tired and dated property in a grand building From the dirty wood behind reception to the scruffy false grass in the courtyard and corridors that smelt like an old one star hotel The glass tables in the old fashioned restaurant are so scratched they should have been replaced years ago But I suppose for a Vendome hotel the price is towards the lower end  Location,0
 Nothing  Excellent staff very knowledgeable and easy to talk to Room 128 has massive ceilings and a balcony Big room room with a very comfortable bed Very easy to travel to the main attractions 3 mins on the no9 tram which stops outside the hotel every 15 mins ,1
